Date,Name,Market,Ticker,MarketCap,Price,Currency
2026-01-30,中国平安,A,601318.SS,12086.85,66.75,CNY
2026-02-02,中国平安,A,601318.SS,11954.66,66.02,CNY
2026-02-03,中国平安,A,601318.SS,12056.07,66.58,CNY
2026-02-04,中国平安,A,601318.SS,12204.55,67.4,CNY
2025-02-04,中国平安,HK,2318.HK,7449.77,38.46,CNY
2025-02-05,中国平安,HK,2318.HK,7366.11,38.03,CNY
2025-02-06,中国平安,HK,2318.HK,7534.81,38.9,CNY
2025-02-07,中国平安,HK,2318.HK,7629.59,39.39,CNY
2025-02-10,中国平安,HK,2318.HK,7719.13,39.85,CNY
2025-02-11,中国平安,HK,2318.HK,7618.73,39.34,CNY
2025-02-12,中国平安,HK,2318.HK,7911.34,40.85,CNY
2025-02-13,中国平安,HK,2318.HK,7726.13,39.89,CNY
2025-02-14,中国平安,HK,2318.HK,7946.69,41.03,CNY
2025-02-17,中国平安,HK,2318.HK,8007.03,41.34,CNY
2025-02-18,中国平安,HK,2318.HK,7975.51,41.18,CNY
2025-02-19,中国平安,HK,2318.HK,8035.3,41.49,CNY
2025-02-20,中国平安,HK,2318.HK,7830.88,40.43,CNY
2025-02-21,中国平安,HK,2318.HK,8076.99,41.7,CNY
2025-02-24,中国平安,HK,2318.HK,8214.1,42.41,CNY
2025-02-25,中国平安,HK,2318.HK,7950.31,41.05,CNY
2025-02-26,中国平安,HK,2318.HK,8267.33,42.68,CNY
2025-02-27,中国平安,HK,2318.HK,8245.16,42.57,CNY
2025-02-28,中国平安,HK,2318.HK,7894.18,40.76,CNY
2025-03-03,中国平安,HK,2318.HK,7813.26,40.34,CNY
2025-03-04,中国平安,HK,2318.HK,7815.43,40.35,CNY
2025-03-05,中国平安,HK,2318.HK,7962.45,41.11,CNY
2025-03-06,中国平安,HK,2318.HK,8265.19,42.67,CNY
2025-03-07,中国平安,HK,2318.HK,8297.28,42.84,CNY
2025-03-10,中国平安,HK,2318.HK,8236.89,42.53,CNY
2025-03-11,中国平安,HK,2318.HK,8130.52,41.98,CNY
2025-03-12,中国平安,HK,2318.HK,8069.19,41.66,CNY
2025-03-13,中国平安,HK,2318.HK,7952.03,41.06,CNY
2025-03-14,中国平安,HK,2318.HK,8393.68,43.34,CNY
2025-03-17,中国平安,HK,2318.HK,8546.16,44.12,CNY
2025-03-18,中国平安,HK,2318.HK,8688.72,44.86,CNY
2025-03-19,中国平安,HK,2318.HK,8853.49,45.71,CNY
2025-03-20,中国平安,HK,2318.HK,8412.88,43.44,CNY
2025-03-21,中国平安,HK,2318.HK,8165.5,42.16,CNY
2025-03-24,中国平安,HK,2318.HK,8259.99,42.65,CNY
2025-03-25,中国平安,HK,2318.HK,8050.23,41.56,CNY
2025-03-26,中国平安,HK,2318.HK,8069.81,41.66,CNY
2025-03-27,中国平安,HK,2318.HK,8078.36,41.71,CNY
2025-03-28,中国平安,HK,2318.HK,8042.25,41.52,CNY
2025-03-31,中国平安,HK,2318.HK,7927.81,40.93,CNY
2025-04-01,中国平安,HK,2318.HK,8022.98,41.42,CNY
2025-04-02,中国平安,HK,2318.HK,8163.78,42.15,CNY
2025-04-03,中国平安,HK,2318.HK,8030.48,41.46,CNY
2025-04-07,中国平安,HK,2318.HK,7010.0,36.19,CNY
2025-04-08,中国平安,HK,2318.HK,7090.63,36.61,CNY
2025-04-09,中国平安,HK,2318.HK,7153.96,36.94,CNY
2025-04-10,中国平安,HK,2318.HK,7277.02,37.57,CNY
2025-04-11,中国平安,HK,2318.HK,7374.39,38.07,CNY
2025-04-14,中国平安,HK,2318.HK,7552.55,38.99,CNY
2025-04-15,中国平安,HK,2318.HK,7572.63,39.1,CNY
2025-04-16,中国平安,HK,2318.HK,7485.23,38.65,CNY
2025-04-17,中国平安,HK,2318.HK,7566.94,39.07,CNY
2025-04-22,中国平安,HK,2318.HK,7711.13,39.81,CNY
2025-04-23,中国平安,HK,2318.HK,7872.56,40.65,CNY
2025-04-24,中国平安,HK,2318.HK,7860.99,40.59,CNY
2025-04-25,中国平安,HK,2318.HK,7913.76,40.86,CNY
2025-04-28,中国平安,HK,2318.HK,7924.23,40.91,CNY
2025-04-29,中国平安,HK,2318.HK,7958.69,41.09,CNY
2025-04-30,中国平安,HK,2318.HK,8006.48,41.34,CNY
2025-05-02,中国平安,HK,2318.HK,8018.59,41.4,CNY
2025-05-06,中国平安,HK,2318.HK,7964.65,41.12,CNY
2025-05-07,中国平安,HK,2318.HK,7955.81,41.08,CNY
2025-05-08,中国平安,HK,2318.HK,8026.66,41.44,CNY
2025-05-09,中国平安,HK,2318.HK,7924.64,40.92,CNY
2025-05-12,中国平安,HK,2318.HK,8241.74,42.55,CNY
2025-05-13,中国平安,HK,2318.HK,8052.25,41.57,CNY
2025-05-14,中国平安,HK,2318.HK,8389.54,43.32,CNY
2025-05-15,中国平安,HK,2318.HK,8191.58,42.29,CNY
2025-05-16,中国平安,HK,2318.HK,8093.8,41.79,CNY
2025-05-19,中国平安,HK,2318.HK,8017.7,41.4,CNY
2025-05-20,中国平安,HK,2318.HK,8132.84,41.99,CNY
2025-05-21,中国平安,HK,2318.HK,8172.15,42.19,CNY
2025-05-22,中国平安,HK,2318.HK,8029.85,41.46,CNY
2025-05-23,中国平安,HK,2318.HK,8023.36,41.42,CNY
2025-05-26,中国平安,HK,2318.HK,7994.66,41.28,CNY
2025-05-27,中国平安,HK,2318.HK,8075.62,41.69,CNY
2025-05-28,中国平安,HK,2318.HK,8004.17,41.33,CNY
2025-05-29,中国平安,HK,2318.HK,8113.07,41.89,CNY
2025-05-30,中国平安,HK,2318.HK,8062.56,41.63,CNY
2025-06-02,中国平安,HK,2318.HK,7965.45,41.13,CNY
2025-06-03,中国平安,HK,2318.HK,8111.35,41.88,CNY
2025-06-04,中国平安,HK,2318.HK,7997.27,41.29,CNY
2025-06-05,中国平安,HK,2318.HK,8033.64,41.48,CNY
2025-06-06,中国平安,HK,2318.HK,7946.96,41.03,CNY
2025-06-09,中国平安,HK,2318.HK,8222.63,42.45,CNY
2025-06-10,中国平安,HK,2318.HK,8255.87,42.63,CNY
2025-06-11,中国平安,HK,2318.HK,8481.76,43.79,CNY
2025-06-12,中国平安,HK,2318.HK,8460.92,43.68,CNY
2025-06-13,中国平安,HK,2318.HK,8312.43,42.92,CNY
2025-06-16,中国平安,HK,2318.HK,8376.8,43.25,CNY
2025-06-17,中国平安,HK,2318.HK,8313.17,42.92,CNY
2025-06-18,中国平安,HK,2318.HK,8189.0,42.28,CNY
2025-06-19,中国平安,HK,2318.HK,8010.95,41.36,CNY
2025-06-20,中国平安,HK,2318.HK,8245.34,42.57,CNY
2025-06-23,中国平安,HK,2318.HK,8271.32,42.71,CNY
2025-06-24,中国平安,HK,2318.HK,8687.01,44.85,CNY
2025-06-25,中国平安,HK,2318.HK,8938.08,46.15,CNY
2025-06-26,中国平安,HK,2318.HK,8876.2,45.83,CNY
2025-06-27,中国平安,HK,2318.HK,8751.8,45.19,CNY
2025-06-30,中国平安,HK,2318.HK,8661.48,44.72,CNY
2025-07-02,中国平安,HK,2318.HK,8723.66,45.04,CNY
2025-07-03,中国平安,HK,2318.HK,8695.84,44.9,CNY
2025-07-04,中国平安,HK,2318.HK,8689.49,44.86,CNY
2025-07-07,中国平安,HK,2318.HK,8626.41,44.54,CNY
2025-07-08,中国平安,HK,2318.HK,8811.65,45.49,CNY
2025-07-09,中国平安,HK,2318.HK,8602.55,44.42,CNY
2025-07-10,中国平安,HK,2318.HK,8983.77,46.38,CNY
2025-07-11,中国平安,HK,2318.HK,9186.07,47.43,CNY
2025-07-14,中国平安,HK,2318.HK,9212.18,47.56,CNY
2025-07-15,中国平安,HK,2318.HK,9132.43,47.15,CNY
2025-07-16,中国平安,HK,2318.HK,9009.75,46.52,CNY
2025-07-17,中国平安,HK,2318.HK,8955.81,46.24,CNY
2025-07-18,中国平安,HK,2318.HK,9198.11,47.49,CNY
2025-07-21,中国平安,HK,2318.HK,9286.96,47.95,CNY
2025-07-22,中国平安,HK,2318.HK,9300.24,48.02,CNY
2025-07-23,中国平安,HK,2318.HK,9437.33,48.73,CNY
2025-07-24,中国平安,HK,2318.HK,9608.97,49.61,CNY
2025-07-25,中国平安,HK,2318.HK,9444.38,48.76,CNY
2025-07-28,中国平安,HK,2318.HK,9774.13,50.46,CNY
2025-07-29,中国平安,HK,2318.HK,9807.73,50.64,CNY
2025-07-30,中国平安,HK,2318.HK,9787.91,50.54,CNY
2025-07-31,中国平安,HK,2318.HK,9379.72,48.43,CNY
2025-08-01,中国平安,HK,2318.HK,9226.96,47.64,CNY
2025-08-04,中国平安,HK,2318.HK,9373.17,48.39,CNY
2025-08-05,中国平安,HK,2318.HK,9399.27,48.53,CNY
2025-08-06,中国平安,HK,2318.HK,9370.86,48.38,CNY
2025-08-07,中国平安,HK,2318.HK,9501.06,49.05,CNY
2025-08-08,中国平安,HK,2318.HK,9455.29,48.82,CNY
2025-08-11,中国平安,HK,2318.HK,9524.54,49.18,CNY
2025-08-12,中国平安,HK,2318.HK,9733.57,50.25,CNY
2025-08-13,中国平安,HK,2318.HK,9879.26,51.01,CNY
2025-08-14,中国平安,HK,2318.HK,10063.64,51.96,CNY
2025-08-15,中国平安,HK,2318.HK,10037.42,51.82,CNY
2025-08-18,中国平安,HK,2318.HK,10079.37,52.04,CNY
2025-08-19,中国平安,HK,2318.HK,10011.0,51.69,CNY
2025-08-20,中国平安,HK,2318.HK,10120.98,52.25,CNY
2025-08-21,中国平安,HK,2318.HK,10113.28,52.22,CNY
2025-08-22,中国平安,HK,2318.HK,10151.94,52.41,CNY
2025-08-25,中国平安,HK,2318.HK,10228.12,52.81,CNY
2025-08-26,中国平安,HK,2318.HK,9999.49,51.63,CNY
2025-08-27,中国平安,HK,2318.HK,9824.74,50.73,CNY
2025-08-28,中国平安,HK,2318.HK,9820.47,50.7,CNY
2025-08-29,中国平安,HK,2318.HK,9825.42,50.73,CNY
2025-09-01,中国平安,HK,2318.HK,9853.54,50.87,CNY
2025-09-02,中国平安,HK,2318.HK,9817.48,50.69,CNY
2025-09-03,中国平安,HK,2318.HK,9824.18,50.72,CNY
2025-09-04,中国平安,HK,2318.HK,9688.46,50.02,CNY
2025-09-05,中国平安,HK,2318.HK,9653.85,49.84,CNY
2025-09-08,中国平安,HK,2318.HK,9739.72,50.29,CNY
2025-09-09,中国平安,HK,2318.HK,9950.48,51.37,CNY
2025-09-10,中国平安,HK,2318.HK,10015.45,51.71,CNY
2025-09-11,中国平安,HK,2318.HK,9976.92,51.51,CNY
2025-09-12,中国平安,HK,2318.HK,10107.74,52.19,CNY
2025-09-15,中国平安,HK,2318.HK,9985.02,51.55,CNY
2025-09-16,中国平安,HK,2318.HK,9755.78,50.37,CNY
2025-09-17,中国平安,HK,2318.HK,9873.25,50.98,CNY
2025-09-18,中国平安,HK,2318.HK,9597.17,49.55,CNY
2025-09-19,中国平安,HK,2318.HK,9556.85,49.34,CNY
2025-09-22,中国平安,HK,2318.HK,9382.93,48.44,CNY
2025-09-23,中国平安,HK,2318.HK,9275.29,47.89,CNY
2025-09-24,中国平安,HK,2318.HK,9282.56,47.93,CNY
2025-09-25,中国平安,HK,2318.HK,9279.04,47.91,CNY
2025-09-26,中国平安,HK,2318.HK,9302.87,48.03,CNY
2025-09-29,中国平安,HK,2318.HK,9499.64,49.05,CNY
2025-09-30,中国平安,HK,2318.HK,9398.89,48.53,CNY
2025-10-02,中国平安,HK,2318.HK,9427.37,48.67,CNY
2025-10-03,中国平安,HK,2318.HK,9381.29,48.44,CNY
2025-10-06,中国平安,HK,2318.HK,9436.1,48.72,CNY
2025-10-08,中国平安,HK,2318.HK,9344.99,48.25,CNY
2025-10-09,中国平安,HK,2318.HK,9479.13,48.94,CNY
2025-10-10,中国平安,HK,2318.HK,9561.21,49.36,CNY
2025-10-13,中国平安,HK,2318.HK,9268.1,47.85,CNY
2025-10-14,中国平安,HK,2318.HK,9369.09,48.37,CNY
2025-10-15,中国平安,HK,2318.HK,9737.61,50.28,CNY
2025-10-16,中国平安,HK,2318.HK,9852.48,50.87,CNY
2025-10-17,中国平安,HK,2318.HK,9533.82,49.22,CNY
2025-10-20,中国平安,HK,2318.HK,9649.53,49.82,CNY
2025-10-21,中国平安,HK,2318.HK,9923.3,51.23,CNY
2025-10-22,中国平安,HK,2318.HK,9851.21,50.86,CNY
2025-10-23,中国平安,HK,2318.HK,9866.5,50.94,CNY
2025-10-24,中国平安,HK,2318.HK,9882.48,51.02,CNY
2025-10-27,中国平安,HK,2318.HK,9941.3,51.33,CNY
2025-10-28,中国平安,HK,2318.HK,9955.11,51.4,CNY
2025-10-30,中国平安,HK,2318.HK,10102.89,52.16,CNY
2025-10-31,中国平安,HK,2318.HK,9952.43,51.38,CNY
2025-11-03,中国平安,HK,2318.HK,10031.24,51.79,CNY
2025-11-04,中国平安,HK,2318.HK,10151.83,52.41,CNY
2025-11-05,中国平安,HK,2318.HK,9991.67,51.59,CNY
2025-11-06,中国平安,HK,2318.HK,10296.26,53.16,CNY
2025-11-07,中国平安,HK,2318.HK,10275.65,53.05,CNY
2025-11-10,中国平安,HK,2318.HK,10496.07,54.19,CNY
2025-11-11,中国平安,HK,2318.HK,10537.17,54.4,CNY
2025-11-12,中国平安,HK,2318.HK,10699.08,55.24,CNY
2025-11-13,中国平安,HK,2318.HK,10815.87,55.84,CNY
2025-11-14,中国平安,HK,2318.HK,10626.72,54.87,CNY
2025-11-17,中国平安,HK,2318.HK,10536.12,54.4,CNY
2025-11-18,中国平安,HK,2318.HK,10306.14,53.21,CNY
2025-11-19,中国平安,HK,2318.HK,10292.63,53.14,CNY
2025-11-20,中国平安,HK,2318.HK,10298.59,53.17,CNY
2025-11-21,中国平安,HK,2318.HK,10063.5,51.96,CNY
2025-11-24,中国平安,HK,2318.HK,10001.86,51.64,CNY
2025-11-25,中国平安,HK,2318.HK,10173.32,52.53,CNY
2025-11-26,中国平安,HK,2318.HK,10120.88,52.25,CNY
2025-11-27,中国平安,HK,2318.HK,10087.63,52.08,CNY
2025-11-28,中国平安,HK,2318.HK,9989.57,51.58,CNY
2025-12-01,中国平安,HK,2318.HK,10033.58,51.8,CNY
2025-12-02,中国平安,HK,2318.HK,10094.71,52.12,CNY
2025-12-03,中国平安,HK,2318.HK,9921.3,51.22,CNY
2025-12-04,中国平安,HK,2318.HK,9957.7,51.41,CNY
2025-12-05,中国平安,HK,2318.HK,10639.43,54.93,CNY
2025-12-08,中国平安,HK,2318.HK,10862.41,56.08,CNY
2025-12-09,中国平安,HK,2318.HK,10693.51,55.21,CNY
2025-12-10,中国平安,HK,2318.HK,10758.33,55.55,CNY
2025-12-11,中国平安,HK,2318.HK,10816.7,55.85,CNY
2025-12-12,中国平安,HK,2318.HK,11198.49,57.82,CNY
2025-12-15,中国平安,HK,2318.HK,11452.34,59.13,CNY
2025-12-16,中国平安,HK,2318.HK,11207.5,57.86,CNY
2025-12-17,中国平安,HK,2318.HK,11403.7,58.88,CNY
2025-12-18,中国平安,HK,2318.HK,11433.08,59.03,CNY
2025-12-19,中国平安,HK,2318.HK,11470.25,59.22,CNY
2025-12-22,中国平安,HK,2318.HK,11435.68,59.04,CNY
2025-12-23,中国平安,HK,2318.HK,11560.01,59.68,CNY
2025-12-24,中国平安,HK,2318.HK,11622.2,60.01,CNY
2025-12-29,中国平安,HK,2318.HK,11631.2,60.05,CNY
2025-12-30,中国平安,HK,2318.HK,11512.37,59.44,CNY
2025-12-31,中国平安,HK,2318.HK,11372.29,58.72,CNY
2026-01-02,中国平安,HK,2318.HK,11626.52,60.03,CNY
2026-01-05,中国平安,HK,2318.HK,11926.7,61.58,CNY
2026-01-06,中国平安,HK,2318.HK,12516.66,64.62,CNY
2026-01-07,中国平安,HK,2318.HK,12350.0,63.76,CNY
2026-01-08,中国平安,HK,2318.HK,12217.96,63.08,CNY
2026-01-09,中国平安,HK,2318.HK,12151.15,62.74,CNY
2026-01-12,中国平安,HK,2318.HK,11876.76,61.32,CNY
2026-01-13,中国平安,HK,2318.HK,12126.2,62.61,CNY
2026-01-14,中国平安,HK,2318.HK,11901.82,61.45,CNY
2026-01-15,中国平安,HK,2318.HK,12046.07,62.19,CNY
2026-01-16,中国平安,HK,2318.HK,11878.71,61.33,CNY
2026-01-19,中国平安,HK,2318.HK,11839.26,61.13,CNY
2026-01-20,中国平安,HK,2318.HK,11943.94,61.67,CNY
2026-01-21,中国平安,HK,2318.HK,11839.64,61.13,CNY
2026-01-22,中国平安,HK,2318.HK,11572.52,59.75,CNY
2026-01-23,中国平安,HK,2318.HK,11605.17,59.92,CNY
2026-01-26,中国平安,HK,2318.HK,11798.76,60.92,CNY
2026-01-27,中国平安,HK,2318.HK,12040.33,62.16,CNY
2026-01-28,中国平安,HK,2318.HK,12252.16,63.26,CNY
2026-01-29,中国平安,HK,2318.HK,12655.23,65.34,CNY
2026-01-30,中国平安,HK,2318.HK,12533.92,64.71,CNY
2026-02-02,中国平安,HK,2318.HK,12187.79,62.93,CNY
2026-02-03,中国平安,HK,2318.HK,12282.37,63.41,CNY
2026-02-04,中国平安,HK,2318.HK,12400.17,64.02,CNY
2025-02-05,中国人寿,A,601628.SS,10978.01,38.84,CNY
2025-02-06,中国人寿,A,601628.SS,11144.76,39.43,CNY
2025-02-07,中国人寿,A,601628.SS,11258.71,39.83,CNY
2025-02-10,中国人寿,A,601628.SS,11197.57,39.62,CNY
2025-02-11,中国人寿,A,601628.SS,11047.49,39.09,CNY
2025-02-12,中国人寿,A,601628.SS,11169.77,39.52,CNY
2025-02-13,中国人寿,A,601628.SS,11122.53,39.35,CNY
2025-02-14,中国人寿,A,601628.SS,11269.83,39.87,CNY
2025-02-17,中国人寿,A,601628.SS,11186.45,39.58,CNY
2025-02-18,中国人寿,A,601628.SS,11064.16,39.14,CNY
2025-02-19,中国人寿,A,601628.SS,11061.39,39.13,CNY
2025-02-20,中国人寿,A,601628.SS,10861.28,38.43,CNY
2025-02-21,中国人寿,A,601628.SS,11044.71,39.08,CNY
2025-02-24,中国人寿,A,601628.SS,11114.19,39.32,CNY
2025-02-25,中国人寿,A,601628.SS,10894.63,38.55,CNY
2025-02-26,中国人寿,A,601628.SS,11053.05,39.11,CNY
2025-02-27,中国人寿,A,601628.SS,11228.14,39.72,CNY
2025-02-28,中国人寿,A,601628.SS,10814.03,38.26,CNY
2025-03-03,中国人寿,A,601628.SS,10675.07,37.77,CNY
2025-03-04,中国人寿,A,601628.SS,10608.37,37.53,CNY
2025-03-05,中国人寿,A,601628.SS,10672.29,37.76,CNY
2025-03-06,中国人寿,A,601628.SS,10908.53,38.59,CNY
2025-03-07,中国人寿,A,601628.SS,10777.9,38.13,CNY
2025-03-10,中国人寿,A,601628.SS,10508.32,37.18,CNY
2025-03-11,中国人寿,A,601628.SS,10488.86,37.11,CNY
2025-03-12,中国人寿,A,601628.SS,10405.48,36.81,CNY
2025-03-13,中国人寿,A,601628.SS,10388.81,36.76,CNY
2025-03-14,中国人寿,A,601628.SS,10994.68,38.9,CNY
2025-03-17,中国人寿,A,601628.SS,10952.99,38.75,CNY
2025-03-18,中国人寿,A,601628.SS,10866.84,38.45,CNY
2025-03-19,中国人寿,A,601628.SS,10889.07,38.53,CNY
2025-03-20,中国人寿,A,601628.SS,10550.0,37.33,CNY
2025-03-21,中国人寿,A,601628.SS,10433.28,36.91,CNY
2025-03-24,中国人寿,A,601628.SS,10505.54,37.17,CNY
2025-03-25,中国人寿,A,601628.SS,10519.43,37.22,CNY
2025-03-26,中国人寿,A,601628.SS,10502.76,37.16,CNY
2025-03-27,中国人寿,A,601628.SS,10569.46,37.39,CNY
2025-03-28,中国人寿,A,601628.SS,10499.98,37.15,CNY
2025-03-31,中国人寿,A,601628.SS,10449.95,36.97,CNY
2025-04-01,中国人寿,A,601628.SS,10391.59,36.77,CNY
2025-04-02,中国人寿,A,601628.SS,10394.37,36.78,CNY
2025-04-03,中国人寿,A,601628.SS,10377.69,36.72,CNY
2025-04-07,中国人寿,A,601628.SS,9680.1,34.25,CNY
2025-04-08,中国人寿,A,601628.SS,9933.01,35.14,CNY
2025-04-09,中国人寿,A,601628.SS,9866.31,34.91,CNY
2025-04-10,中国人寿,A,601628.SS,9974.7,35.29,CNY
2025-04-11,中国人寿,A,601628.SS,9938.57,35.16,CNY
2025-04-14,中国人寿,A,601628.SS,9971.92,35.28,CNY
2025-04-15,中国人寿,A,601628.SS,9999.71,35.38,CNY
2025-04-16,中国人寿,A,601628.SS,10088.65,35.69,CNY
2025-04-17,中国人寿,A,601628.SS,10144.23,35.89,CNY
2025-04-18,中国人寿,A,601628.SS,10124.78,35.82,CNY
2025-04-21,中国人寿,A,601628.SS,10105.33,35.75,CNY
2025-04-22,中国人寿,A,601628.SS,10172.03,35.99,CNY
2025-04-23,中国人寿,A,601628.SS,10149.79,35.91,CNY
2025-04-24,中国人寿,A,601628.SS,10241.51,36.23,CNY
2025-04-25,中国人寿,A,601628.SS,10144.23,35.89,CNY
2025-04-28,中国人寿,A,601628.SS,10113.66,35.78,CNY
2025-04-29,中国人寿,A,601628.SS,10069.2,35.62,CNY
2025-04-30,中国人寿,A,601628.SS,10091.43,35.7,CNY
2025-05-06,中国人寿,A,601628.SS,10227.61,36.19,CNY
2025-05-07,中国人寿,A,601628.SS,10441.61,36.94,CNY
2025-05-08,中国人寿,A,601628.SS,10530.55,37.26,CNY
2025-05-09,中国人寿,A,601628.SS,10461.07,37.01,CNY
2025-05-12,中国人寿,A,601628.SS,10541.67,37.3,CNY
2025-05-13,中国人寿,A,601628.SS,10547.23,37.32,CNY
2025-05-14,中国人寿,A,601628.SS,11108.63,39.3,CNY
2025-05-15,中国人寿,A,601628.SS,10927.98,38.66,CNY
2025-05-16,中国人寿,A,601628.SS,10789.02,38.17,CNY
2025-05-19,中国人寿,A,601628.SS,10647.28,37.67,CNY
2025-05-20,中国人寿,A,601628.SS,10666.73,37.74,CNY
2025-05-21,中国人寿,A,601628.SS,10708.42,37.89,CNY
2025-05-22,中国人寿,A,601628.SS,10711.2,37.9,CNY
2025-05-23,中国人寿,A,601628.SS,10563.9,37.37,CNY
2025-05-26,中国人寿,A,601628.SS,10702.86,37.87,CNY
2025-05-27,中国人寿,A,601628.SS,10713.98,37.91,CNY
2025-05-28,中国人寿,A,601628.SS,10702.86,37.87,CNY
2025-05-29,中国人寿,A,601628.SS,10700.08,37.86,CNY
2025-05-30,中国人寿,A,601628.SS,10641.72,37.65,CNY
2025-06-03,中国人寿,A,601628.SS,10780.68,38.14,CNY
2025-06-04,中国人寿,A,601628.SS,10833.49,38.33,CNY
2025-06-05,中国人寿,A,601628.SS,11050.27,39.1,CNY
2025-06-06,中国人寿,A,601628.SS,11125.31,39.36,CNY
2025-06-09,中国人寿,A,601628.SS,11055.83,39.12,CNY
2025-06-10,中国人寿,A,601628.SS,10966.89,38.8,CNY
2025-06-11,中国人寿,A,601628.SS,11305.96,40.0,CNY
2025-06-12,中国人寿,A,601628.SS,11394.89,40.31,CNY
2025-06-13,中国人寿,A,601628.SS,11255.93,39.82,CNY
2025-06-16,中国人寿,A,601628.SS,11314.3,40.03,CNY
2025-06-17,中国人寿,A,601628.SS,11311.52,40.02,CNY
2025-06-18,中国人寿,A,601628.SS,11108.63,39.3,CNY
2025-06-19,中国人寿,A,601628.SS,10978.01,38.84,CNY
2025-06-20,中国人寿,A,601628.SS,11172.56,39.53,CNY
2025-06-23,中国人寿,A,601628.SS,11153.1,39.46,CNY
2025-06-24,中国人寿,A,601628.SS,11519.96,40.76,CNY
2025-06-25,中国人寿,A,601628.SS,11792.33,41.72,CNY
2025-06-26,中国人寿,A,601628.SS,11700.61,41.4,CNY
2025-06-27,中国人寿,A,601628.SS,11439.36,40.47,CNY
2025-06-30,中国人寿,A,601628.SS,11447.7,40.5,CNY
2025-07-01,中国人寿,A,601628.SS,11481.05,40.62,CNY
2025-07-02,中国人寿,A,601628.SS,11411.57,40.37,CNY
2025-07-03,中国人寿,A,601628.SS,11419.91,40.4,CNY
2025-07-04,中国人寿,A,601628.SS,11489.39,40.65,CNY
2025-07-07,中国人寿,A,601628.SS,11425.47,40.42,CNY
2025-07-08,中国人寿,A,601628.SS,11422.69,40.41,CNY
2025-07-09,中国人寿,A,601628.SS,11155.88,39.47,CNY
2025-07-10,中国人寿,A,601628.SS,11243.01,39.78,CNY
2025-07-11,中国人寿,A,601628.SS,11327.34,40.08,CNY
2025-07-14,中国人寿,A,601628.SS,11243.01,39.78,CNY
2025-07-15,中国人寿,A,601628.SS,11220.53,39.7,CNY
2025-07-16,中国人寿,A,601628.SS,11164.31,39.5,CNY
2025-07-17,中国人寿,A,601628.SS,11200.85,39.63,CNY
2025-07-18,中国人寿,A,601628.SS,11307.66,40.01,CNY
2025-07-21,中国人寿,A,601628.SS,11304.85,40.0,CNY
2025-07-22,中国人寿,A,601628.SS,11330.15,40.09,CNY
2025-07-23,中国人寿,A,601628.SS,11538.14,40.82,CNY
2025-07-24,中国人寿,A,601628.SS,11656.19,41.24,CNY
2025-07-25,中国人寿,A,601628.SS,11664.63,41.27,CNY
2025-07-28,中国人寿,A,601628.SS,12001.92,42.46,CNY
2025-07-29,中国人寿,A,601628.SS,11805.16,41.77,CNY
2025-07-30,中国人寿,A,601628.SS,11872.62,42.01,CNY
2025-07-31,中国人寿,A,601628.SS,11501.6,40.69,CNY
2025-08-01,中国人寿,A,601628.SS,11451.01,40.51,CNY
2025-08-04,中国人寿,A,601628.SS,11451.01,40.51,CNY
2025-08-05,中国人寿,A,601628.SS,11594.36,41.02,CNY
2025-08-06,中国人寿,A,601628.SS,11670.25,41.29,CNY
2025-08-07,中国人寿,A,601628.SS,11560.63,40.9,CNY
2025-08-08,中国人寿,A,601628.SS,11459.44,40.54,CNY
2025-08-11,中国人寿,A,601628.SS,11377.93,40.25,CNY
2025-08-12,中国人寿,A,601628.SS,11434.14,40.45,CNY
2025-08-13,中国人寿,A,601628.SS,11358.25,40.19,CNY
2025-08-14,中国人寿,A,601628.SS,11476.31,40.6,CNY
2025-08-15,中国人寿,A,601628.SS,11895.11,42.08,CNY
2025-08-18,中国人寿,A,601628.SS,12063.75,42.68,CNY
2025-08-19,中国人寿,A,601628.SS,11768.62,41.64,CNY
2025-08-20,中国人寿,A,601628.SS,11861.38,41.97,CNY
2025-08-21,中国人寿,A,601628.SS,11824.84,41.84,CNY
2025-08-22,中国人寿,A,601628.SS,12058.13,42.66,CNY
2025-08-25,中国人寿,A,601628.SS,12046.89,42.62,CNY
2025-08-26,中国人寿,A,601628.SS,12004.73,42.47,CNY
2025-08-27,中国人寿,A,601628.SS,11709.6,41.43,CNY
2025-08-28,中国人寿,A,601628.SS,11656.19,41.24,CNY
2025-08-29,中国人寿,A,601628.SS,11827.65,41.85,CNY
2025-09-01,中国人寿,A,601628.SS,11515.66,40.74,CNY
2025-09-02,中国人寿,A,601628.SS,11504.41,40.7,CNY
2025-09-03,中国人寿,A,601628.SS,11209.28,39.66,CNY
2025-09-04,中国人寿,A,601628.SS,11383.55,40.27,CNY
2025-09-05,中国人寿,A,601628.SS,11251.45,39.81,CNY
2025-09-08,中国人寿,A,601628.SS,11153.07,39.46,CNY
2025-09-09,中国人寿,A,601628.SS,11161.5,39.49,CNY
2025-09-10,中国人寿,A,601628.SS,11091.23,39.24,CNY
2025-09-11,中国人寿,A,601628.SS,11147.45,39.44,CNY
2025-09-12,中国人寿,A,601628.SS,11023.77,39.0,CNY
2025-09-15,中国人寿,A,601628.SS,10931.02,38.67,CNY
2025-09-16,中国人寿,A,601628.SS,10897.29,38.55,CNY
2025-09-17,中国人寿,A,601628.SS,11029.4,39.02,CNY
2025-09-18,中国人寿,A,601628.SS,10877.61,38.48,CNY
